title,link,provider,subtitle,price,sold,id
Hospitality Course - Cocktail Making,https://www.reed.co.uk/courses/hospitality-course-cocktail-making/196321#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,Institute of Hospitality Endorsed,12.0,9,196321
Food Safety - HACCP Course ,https://www.reed.co.uk/courses/food-safety-haccp-course/196322#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,23,196322
Revenue Management in the Hotel Industy,https://www.reed.co.uk/courses/revenue-management-in-the-hotel-industy/242214#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,Institute of Hospitality Endorsed ,25.0,1,242214
COSHH Awareness Course - Fully Accredited,https://www.reed.co.uk/courses/coshh-awareness-course-fully-accredited/244290#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,Control of Substances Hazardous to Health ,12.0,0,244290
Control of Substances Hazardous to Health - COSHH,https://www.reed.co.uk/courses/control-of-substances-hazardous-to-health-coshh/244292#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,Level 2 - Fully accredited,12.0,0,244292
Foundation Certificate in Food Safety,https://www.reed.co.uk/courses/foundation-certificate-in-food-safety/244677#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,2,244677
Food Safety Level 1 ,https://www.reed.co.uk/courses/food-safety-level-1/81255#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",10.0,11,81255
Kitchen Skills - Working in a Professional Kitchen,https://www.reed.co.uk/courses/kitchen-skills-working-in-a-professional-kitchen/251144#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,Endorsed by the Institute of Hospitality,19.0,2,251144
Introduction to being a Professional Chef ,https://www.reed.co.uk/courses/introduction-to-being-a-professional-chef/251147#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,Endorsed by the Institute of Hospitality,25.0,3,251147
Hotel Receptionist Course ,https://www.reed.co.uk/courses/hotel-receptionist-course/251143#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,Institute of Hospitality Endorsed,19.0,4,251143
Hotel Revenue Management Course,https://www.reed.co.uk/courses/hotel-revenue-management-course/81249#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,Institute of Hospitality Endorsed,25.0,129,81249
Health and Safety Level 1 ,https://www.reed.co.uk/courses/health-and-safety-level-1/81254#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",10.0,68,81254
Food Safety Level 2 in French,https://www.reed.co.uk/courses/food-safety-level-2-in-french/81307#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,25,81307
Food Safety Level  2 in Greek,https://www.reed.co.uk/courses/food-safety-level-2-in-greek/81312#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,9,81312
Food Safety Level 2 in Russian,https://www.reed.co.uk/courses/food-safety-level-2-in-russian/81313#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,21,81313
Food Safety Level 2 in German ,https://www.reed.co.uk/courses/food-safety-level-2-in-german/81314#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,4,81314
Food Allergens Level 2 in Simplified Chinese,https://www.reed.co.uk/courses/food-allergens-level-2-in-simplified-chinese/81349#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,5,81349
Food Allergens Level 2 in Russian,https://www.reed.co.uk/courses/food-allergens-level-2-in-russian/81350#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,0,81350
Food Allergens Level 2 in Greek,https://www.reed.co.uk/courses/food-allergens-level-2-in-greek/81351#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,2,81351
Food Allergens Level 2 in French,https://www.reed.co.uk/courses/food-allergens-level-2-in-french/81352#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,2,81352
Food Allergens Level 2 in Italian,https://www.reed.co.uk/courses/food-allergens-level-2-in-italian/81354#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,3,81354
Food Allergens Level 2 in German,https://www.reed.co.uk/courses/food-allergens-level-2-in-german/81355#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,0,81355
Food Allergens Level 2 in Spanish,https://www.reed.co.uk/courses/food-allergens-level-2-in-spanish/81358#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,7,81358
Food Allergens Level 2 in Portuguese,https://www.reed.co.uk/courses/food-allergens-level-2-in-portuguese/81359#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,13,81359
Health & Safety Level 2 in French (FRAN̤AIS),https://www.reed.co.uk/courses/health-safety-level-2-in-french-franais/81367#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,0,81367
Health and Safety Level 2 in Spanish,https://www.reed.co.uk/courses/health-and-safety-level-2-in-spanish/81368#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,13,81368
Health and Safety Level 2 in German,https://www.reed.co.uk/courses/health-and-safety-level-2-in-german/81369#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,2,81369
Health and Safety Level 2 in Greek,https://www.reed.co.uk/courses/health-and-safety-level-2-in-greek/81370#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,2,81370
Health & Safety Level 2 in Portuguese,https://www.reed.co.uk/courses/health-safety-level-2-in-portuguese/81371#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,6,81371
Health and Safety Level 2 in Italian,https://www.reed.co.uk/courses/health-and-safety-level-2-in-italian/81372#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,7,81372
Health and Safety Level 2 in Russian,https://www.reed.co.uk/courses/health-and-safety-level-2-in-russian/81373#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,5,81373
Health and Safety Level 2 in Simplified Chinese,https://www.reed.co.uk/courses/health-and-safety-level-2-in-simplified-chinese/81375#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,1,81375
Cocktail Course - Learn How to Make Great Cocktails!,https://www.reed.co.uk/courses/cocktail-course-learn-how-to-make-great-cocktails/97590#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,Institute of Hospitality Endorsed,12.0,12,97590
Food Safety Bundle - Food Safety Level 2 & Food Allergens Level 2,https://www.reed.co.uk/courses/food-safety-bundle-food-safety-level-2-food-allergens-level-2/97769#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",15.0,52,97769
Wine Course - A great introduction to the exciting world of Wine!,https://www.reed.co.uk/courses/wine-course-a-great-introduction-to-the-exciting-world-of-wine/97770#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,Institute of Hospitality Endorsed,12.0,13,97770
"Food Safety & Health & Safety Package - Food Safety, Food Allergens, & Health & Safety",https://www.reed.co.uk/courses/food-safety-health-safety-package-food-safety-food-allergens-health-safety/98428#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",15.0,23,98428
Manual Handling Awareness Course,https://www.reed.co.uk/courses/manual-handling-awareness-course/98742#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"ROSPA Accredited, Institute of Hospitality Endorsed, CPD and Local Authority Approved",12.0,96,98742
Asbestos Awareness Online Course,https://www.reed.co.uk/courses/asbestos-awareness-online-course/232024#/courses/the-training-terminal/p1064?sortby=MostPopular,The Training Terminal,"Institute of Hospitality Endorsed, Industry Recognised",12.0,13,232024
IT Security Diploma (Level 3),https://www.reed.co.uk/courses/it-security-diploma-level-3/245448#/courses/uk-professional-development-academy-ltd/p1749?sortby=MostPopular,UK Professional Development Academy LTD,Level 3 Diploma in Cyber Security l 15 CPD Credits / Points to get a CPD Accredited Diploma|tutor support and Quiz based,10.0,22,245448
Certificate in Emotional Intelligence,https://www.reed.co.uk/courses/certificate-in-emotional-intelligence/243632#/courses/uk-professional-development-academy-ltd/p1749?sortby=MostPopular,UK Professional Development Academy LTD,"Level 2 Certificate in Emotional Intelligence With Study materials, tutor support and Quiz based exam included",10.0,16,243632
Personal Development Course,https://www.reed.co.uk/courses/personal-development-course/244365#/courses/uk-professional-development-academy-ltd/p1749?sortby=MostPopular,UK Professional Development Academy LTD,Personal Development (Level 5 Diploma)  Multiple Choice Exam Included and Online Tutor Support,10.0,12,244365
Business Data Analysis,https://www.reed.co.uk/courses/business-data-analysis/254858#/courses/uk-professional-development-academy-ltd/p1749?sortby=MostPopular,UK Professional Development Academy LTD,"Level 5 Diploma in Business Data Analysis, CPD Accredited Diploma with tutor support and Quiz Based Exam Included",20.0,32,254858
"Admin, secretarial & PA Level 3",https://www.reed.co.uk/courses/admin-secretarial-pa-level-3/243836#/courses/uk-professional-development-academy-ltd/p1749?sortby=MostPopular,UK Professional Development Academy LTD,"Level 3 Diploma Admin, Secretarial & PA ll CPD Diploma With Study materials, tutor support and Quiz based exam included",10.0,100,243836
ChildCare,https://www.reed.co.uk/courses/childcare/266546#/courses/uk-professional-development-academy-ltd/p1749?sortby=MostPopular,UK Professional Development Academy LTD,Level 5 Diploma in Child Care - CPD Accredited Diploma,10.0,9,266546
Train the Trainer,https://www.reed.co.uk/courses/train-the-trainer/244357#/courses/uk-professional-development-academy-ltd/p1749?sortby=MostPopular,UK Professional Development Academy LTD,CPD Accredited Level 5 Train the Trainer Diploma with tutors support and quiz based exam included,10.0,90,244357
Six Sigma,https://www.reed.co.uk/courses/six-sigma/225876#/courses/uk-professional-development-academy-ltd/p1749?sortby=MostPopular,UK Professional Development Academy LTD,Project Management : Certificate in Project Management Six Sigma  l  CPD Certificate ,10.0,89,225876
Restaurant Hospitality and Management Diploma,https://www.reed.co.uk/courses/restaurant-hospitality-and-management-diploma/244322#/courses/uk-professional-development-academy-ltd/p1749?sortby=MostPopular,UK Professional Development Academy LTD,Level 5 Diploma in Restaurant Hospitality and Management l CPD Accredited Diploma l Assessment included,20.0,17,244322
Health and Safety,https://www.reed.co.uk/courses/health-and-safety/244278#/courses/uk-professional-development-academy-ltd/p1749?sortby=MostPopular,UK Professional Development Academy LTD,Health and Safety at Workplace Diploma (Level 5) ll 100 CPD Points ll Quiz base Assessment ll Health & Safety ,10.0,33,244278
